ts	hostid	type	mod	value	tag
1786195500000	host013	disk	sdb_await	44.49	disk_latency_ms
1786195800000	host016	disk	sdd_avgrq	285.31	disk_other_metric
1786196100000	host018	disk	sdd_svctm	27.65	disk_latency_ms
1786196400000	host020	disk	sda_write	127614	disk_rw_sectors
1786196700000	host015	disk	sdb_await	30.03	disk_latency_ms
1786197000000	host001	disk	sdb_svctm	9.41	disk_latency_ms
1786197300000	host017	disk	sda_await	45.68	disk_latency_ms
1786197600000	host005	disk	sdd_await	27.57	disk_latency_ms
1786197900000	host011	disk	sdc_avgrq	356.07	disk_other_metric
1786198200000	host004	disk	sdd_write	325166	disk_rw_sectors
1786198500000	host004	disk	sdb_util	78.17	disk_util_percent
1786198800000	host007	disk	sde_avgrq	519.38	disk_other_metric
1786199100000	host006	disk	sda_avgrq	428.37	disk_other_metric
1786199400000	host018	disk	sdd_write	287207	disk_rw_sectors
1786199700000	host016	disk	sdc_write	207816	disk_rw_sectors
1786200000000	host019	disk	sdc_write	76215	disk_rw_sectors
1786200300000	host008	disk	sde_svctm	0.95	disk_latency_ms
1786200600000	host009	disk	sda_avgrq	411.19	disk_other_metric
1786200900000	host015	disk	sdd_await	25.99	disk_latency_ms
1786201200000	host014	disk	sdb_util	89.86	disk_util_percent
1786201500000	host009	disk	sdd_svctm	21.59	disk_latency_ms
1786201800000	host016	disk	sdc_avgrq	98.26	disk_other_metric
1786202100000	host008	disk	sdb_svctm	38.36	disk_latency_ms
1786202400000	host005	disk	sdc_rqm	200.16	disk_rqm_per_sec
1786202700000	host004	disk	sde_util	33.29	disk_util_percent
1786203000000	host006	disk	sdd_util	48.08	disk_util_percent
1786203300000	host002	disk	sdc_read	136392	disk_rw_sectors
1786203600000	host012	disk	sdc_svctm	15.17	disk_latency_ms
1786203900000	host017	disk	sdb_read	58147	disk_rw_sectors
1786204200000	host009	disk	sdb_avgrq	799.25	disk_other_metric
1786204500000	host012	disk	sdd_util	17.83	disk_util_percent
1786204800000	host004	disk	sde_avgrq	711.34	disk_other_metric
1786205100000	host013	disk	sde_rqm	36.35	disk_rqm_per_sec
1786205400000	host018	disk	sde_await	6.00	disk_latency_ms
1786205700000	host010	disk	sde_await	45.88	disk_latency_ms
1786206000000	host007	disk	sde_await	3.90	disk_latency_ms
1786206300000	host017	disk	sda_write	209541	disk_rw_sectors
1786206600000	host001	disk	sdb_await	17.15	disk_latency_ms
1786206900000	host009	disk	sde_await	48.57	disk_latency_ms
1786207200000	host009	disk	sdb_write	388769	disk_rw_sectors
1786207500000	host013	disk	sdc_svctm	48.49	disk_latency_ms
1786207800000	host013	disk	sdc_svctm	37.68	disk_latency_ms
1786208100000	host008	disk	sdb_svctm	22.66	disk_latency_ms
1786208400000	host009	disk	sdb_rqm	99.20	disk_rqm_per_sec
1786208700000	host009	disk	sda_await	14.11	disk_latency_ms
1786209000000	host011	disk	sdc_await	33.76	disk_latency_ms
1786209300000	host014	disk	sdb_rqm	4.43	disk_rqm_per_sec
1786209600000	host001	disk	sda_read	48609	disk_rw_sectors
1786209900000	host020	disk	sdb_util	64.35	disk_util_percent
1786210200000	host005	disk	sde_read	260331	disk_rw_sectors
1786210500000	host005	disk	sde_write	274024	disk_rw_sectors
1786210800000	host013	disk	sda_svctm	45.36	disk_latency_ms
1786211100000	host005	disk	sdb_read	341643	disk_rw_sectors
1786211400000	host015	disk	sdd_write	204775	disk_rw_sectors
1786211700000	host017	disk	sde_write	280535	disk_rw_sectors
1786212000000	host012	disk	sdd_rqm	471.15	disk_rqm_per_sec
1786212300000	host011	disk	sdd_util	2.15	disk_util_percent
1786212600000	host019	disk	sdc_write	135600	disk_rw_sectors
1786212900000	host001	disk	sda_read	213064	disk_rw_sectors
1786213200000	host012	disk	sdc_rqm	271.80	disk_rqm_per_sec
1786213500000	host003	disk	sdc_write	215934	disk_rw_sectors
1786213800000	host009	disk	sdb_rqm	120.27	disk_rqm_per_sec
1786214100000	host017	disk	sdb_avgrq	561.97	disk_other_metric
1786214400000	host007	disk	sda_svctm	40.67	disk_latency_ms
1786214700000	host002	disk	sda_rqm	345.51	disk_rqm_per_sec
1786215000000	host006	disk	sdb_svctm	46.40	disk_latency_ms
1786215300000	host011	disk	sdb_await	43.83	disk_latency_ms
1786215600000	host004	disk	sde_avgrq	811.30	disk_other_metric
1786215900000	host020	disk	sdc_await	12.83	disk_latency_ms
1786216200000	host020	disk	sde_await	21.44	disk_latency_ms
1786216500000	host011	disk	sdd_avgrq	138.19	disk_other_metric
1786216800000	host003	disk	sda_svctm	42.14	disk_latency_ms
1786217100000	host012	disk	sdc_util	13.04	disk_util_percent
1786217400000	host011	disk	sda_write	262400	disk_rw_sectors
1786217700000	host001	disk	sda_rqm	56.12	disk_rqm_per_sec
1786218000000	host003	disk	sdd_util	20.47	disk_util_percent
1786218300000	host010	disk	sde_util	58.00	disk_util_percent
1786218600000	host010	disk	sda_await	29.30	disk_latency_ms
1786218900000	host008	disk	sda_await	33.74	disk_latency_ms
1786219200000	host014	disk	sdd_write	288779	disk_rw_sectors
1786219500000	host008	disk	sda_write	221544	disk_rw_sectors
1786219800000	host009	disk	sdc_svctm	30.34	disk_latency_ms
1786220100000	host003	disk	sdc_rqm	26.51	disk_rqm_per_sec
1786220400000	host015	disk	sda_rqm	232.56	disk_rqm_per_sec
1786220700000	host004	disk	sdd_read	358134	disk_rw_sectors
1786221000000	host020	disk	sdd_avgrq	636.26	disk_other_metric
1786221300000	host011	disk	sdd_util	40.50	disk_util_percent
1786221600000	host003	disk	sda_avgrq	40.95	disk_other_metric
1786221900000	host009	disk	sde_avgrq	559.44	disk_other_metric
1786222200000	host003	disk	sdd_avgrq	173.73	disk_other_metric
1786222500000	host008	disk	sda_await	35.71	disk_latency_ms
1786222800000	host005	disk	sde_svctm	10.18	disk_latency_ms
1786223100000	host007	disk	sda_svctm	8.53	disk_latency_ms
1786223400000	host018	disk	sda_svctm	35.68	disk_latency_ms
1786223700000	host013	disk	sdb_svctm	28.73	disk_latency_ms
1786224000000	host018	disk	sdc_read	345791	disk_rw_sectors
1786224300000	host007	disk	sdd_rqm	459.15	disk_rqm_per_sec
1786224600000	host014	disk	sda_await	18.98	disk_latency_ms
1786224900000	host015	disk	sda_svctm	4.88	disk_latency_ms
1786225200000	host003	disk	sdb_await	25.93	disk_latency_ms
1786225500000	host005	disk	sde_rqm	417.90	disk_rqm_per_sec
1786225800000	host015	disk	sdc_rqm	337.57	disk_rqm_per_sec
1786226100000	host017	disk	sdc_avgrq	72.98	disk_other_metric
1786226400000	host001	disk	sdb_svctm	36.41	disk_latency_ms
1786226700000	host004	disk	sdc_read	218377	disk_rw_sectors
1786227000000	host004	disk	sde_rqm	150.35	disk_rqm_per_sec
1786227300000	host013	disk	sdb_avgrq	254.58	disk_other_metric
1786227600000	host003	disk	sdb_read	305410	disk_rw_sectors
1786227900000	host017	disk	sda_avgrq	60.35	disk_other_metric
1786228200000	host019	disk	sde_util	36.32	disk_util_percent
1786228500000	host010	disk	sdb_write	383492	disk_rw_sectors
1786228800000	host010	disk	sdb_svctm	10.72	disk_latency_ms
1786229100000	host017	disk	sde_svctm	42.91	disk_latency_ms
1786229400000	host011	disk	sdb_write	126445	disk_rw_sectors
1786229700000	host016	disk	sda_svctm	48.53	disk_latency_ms
1786230000000	host018	disk	sdb_svctm	22.98	disk_latency_ms
1786230300000	host002	disk	sda_svctm	28.06	disk_latency_ms
1786230600000	host004	disk	sde_read	178591	disk_rw_sectors
1786230900000	host008	disk	sdb_write	175287	disk_rw_sectors
1786231200000	host004	disk	sda_write	45375	disk_rw_sectors
1786231500000	host018	disk	sdb_rqm	275.30	disk_rqm_per_sec
1786231800000	host006	disk	sda_write	212954	disk_rw_sectors
1786232100000	host016	disk	sdd_rqm	307.25	disk_rqm_per_sec
1786232400000	host013	disk	sdb_util	72.80	disk_util_percent
1786232700000	host005	disk	sde_svctm	21.58	disk_latency_ms
1786233000000	host007	disk	sdd_write	434605	disk_rw_sectors
1786233300000	host019	disk	sdd_await	23.02	disk_latency_ms
1786233600000	host014	disk	sde_avgrq	402.51	disk_other_metric
1786233900000	host017	disk	sdd_read	56841	disk_rw_sectors
1786234200000	host001	disk	sda_rqm	94.46	disk_rqm_per_sec
1786234500000	host016	disk	sda_rqm	415.98	disk_rqm_per_sec
1786234800000	host019	disk	sdb_rqm	223.51	disk_rqm_per_sec
1786235100000	host008	disk	sdb_svctm	26.06	disk_latency_ms
1786235400000	host002	disk	sdd_svctm	31.61	disk_latency_ms
1786235700000	host014	disk	sdc_util	75.15	disk_util_percent
1786236000000	host019	disk	sde_write	86099	disk_rw_sectors
1786236300000	host002	disk	sdb_svctm	40.05	disk_latency_ms
1786236600000	host002	disk	sdc_svctm	11.81	disk_latency_ms
1786236900000	host017	disk	sdc_avgrq	593.87	disk_other_metric
1786237200000	host014	disk	sdb_svctm	36.15	disk_latency_ms
1786237500000	host018	disk	sdd_util	86.52	disk_util_percent
1786237800000	host006	disk	sdb_util	34.76	disk_util_percent
1786238100000	host016	disk	sdd_avgrq	673.20	disk_other_metric
1786238400000	host009	disk	sdb_await	19.81	disk_latency_ms
1786238700000	host015	disk	sdd_read	223907	disk_rw_sectors
1786239000000	host016	disk	sda_util	36.05	disk_util_percent
1786239300000	host009	disk	sda_read	405491	disk_rw_sectors
1786239600000	host020	disk	sdc_svctm	8.09	disk_latency_ms
1786239900000	host004	disk	sdd_util	99.79	disk_util_percent
1786240200000	host009	disk	sdb_svctm	23.88	disk_latency_ms
1786240500000	host012	disk	sda_rqm	429.55	disk_rqm_per_sec
1786240800000	host002	disk	sdc_write	161130	disk_rw_sectors
1786241100000	host011	disk	sdd_read	395730	disk_rw_sectors
1786241400000	host005	disk	sdd_rqm	92.95	disk_rqm_per_sec
1786241700000	host006	disk	sda_util	61.15	disk_util_percent
1786242000000	host008	disk	sdd_rqm	108.35	disk_rqm_per_sec
1786242300000	host013	disk	sdb_avgrq	345.31	disk_other_metric
1786242600000	host012	disk	sdd_util	22.27	disk_util_percent
1786242900000	host001	disk	sdc_rqm	499.55	disk_rqm_per_sec
1786243200000	host015	disk	sdb_avgrq	775.56	disk_other_metric
1786243500000	host002	disk	sde_await	11.43	disk_latency_ms
1786243800000	host003	disk	sdc_util	51.49	disk_util_percent
1786244100000	host005	disk	sde_read	142482	disk_rw_sectors
1786244400000	host015	disk	sda_util	74.46	disk_util_percent
1786244700000	host012	disk	sdc_read	65611	disk_rw_sectors
1786245000000	host011	disk	sdc_write	252805	disk_rw_sectors
1786245300000	host019	disk	sdb_rqm	30.92	disk_rqm_per_sec
1786245600000	host012	disk	sdd_write	209421	disk_rw_sectors
1786245900000	host014	disk	sdd_write	101776	disk_rw_sectors
1786246200000	host005	disk	sdb_svctm	21.78	disk_latency_ms
1786246500000	host007	disk	sdb_avgrq	129.52	disk_other_metric
1786246800000	host018	disk	sdc_await	34.89	disk_latency_ms
1786247100000	host006	disk	sdd_svctm	11.62	disk_latency_ms
1786247400000	host005	disk	sde_write	260724	disk_rw_sectors
1786247700000	host006	disk	sdb_write	176694	disk_rw_sectors
1786248000000	host019	disk	sdd_write	53481	disk_rw_sectors
1786248300000	host002	disk	sde_write	424627	disk_rw_sectors
1786248600000	host008	disk	sda_svctm	41.25	disk_latency_ms
1786248900000	host002	disk	sda_rqm	271.61	disk_rqm_per_sec
1786249200000	host019	disk	sde_avgrq	142.57	disk_other_metric
1786249500000	host007	disk	sdb_avgrq	935.61	disk_other_metric
1786249800000	host002	disk	sdd_write	389579	disk_rw_sectors
1786250100000	host015	disk	sda_rqm	133.55	disk_rqm_per_sec
1786250400000	host007	disk	sde_write	464985	disk_rw_sectors
1786250700000	host007	disk	sdc_read	331484	disk_rw_sectors
1786251000000	host018	disk	sdc_svctm	10.61	disk_latency_ms
1786251300000	host009	disk	sdd_await	19.99	disk_latency_ms
1786251600000	host003	disk	sdd_read	188768	disk_rw_sectors
1786251900000	host016	disk	sda_rqm	134.69	disk_rqm_per_sec
1786252200000	host008	disk	sdd_util	10.10	disk_util_percent
1786252500000	host017	disk	sdd_await	37.66	disk_latency_ms
1786252800000	host004	disk	sda_svctm	47.48	disk_latency_ms
1786253100000	host019	disk	sde_await	27.06	disk_latency_ms
1786253400000	host013	disk	sdd_avgrq	369.53	disk_other_metric
1786253700000	host012	disk	sde_avgrq	302.45	disk_other_metric
1786254000000	host005	disk	sdb_read	192754	disk_rw_sectors
1786254300000	host016	disk	sde_svctm	39.60	disk_latency_ms
1786254600000	host015	disk	sda_write	228105	disk_rw_sectors
1786254900000	host010	disk	sdb_rqm	161.60	disk_rqm_per_sec
1786255200000	host005	disk	sdd_util	19.82	disk_util_percent
1786255500000	host020	disk	sdc_util	52.24	disk_util_percent
1786255800000	host012	disk	sdd_write	137926	disk_rw_sectors
1786256100000	host005	disk	sdd_svctm	49.60	disk_latency_ms
1786256400000	host007	disk	sdc_rqm	110.47	disk_rqm_per_sec
1786256700000	host015	disk	sde_util	91.37	disk_util_percent
1786257000000	host017	disk	sdd_write	355320	disk_rw_sectors
1786257300000	host007	disk	sda_read	363533	disk_rw_sectors
1786257600000	host012	disk	sdb_rqm	119.01	disk_rqm_per_sec
1786257900000	host004	disk	sdc_svctm	18.77	disk_latency_ms
1786258200000	host019	disk	sdb_util	96.40	disk_util_percent
1786258500000	host012	disk	sda_read	357006	disk_rw_sectors
1786258800000	host001	disk	sdd_read	173865	disk_rw_sectors
1786259100000	host001	disk	sda_util	43.59	disk_util_percent
1786259400000	host017	disk	sda_util	63.79	disk_util_percent
1786259700000	host002	disk	sda_util	64.62	disk_util_percent
1786260000000	host008	disk	sde_avgrq	494.21	disk_other_metric
1786260300000	host016	disk	sda_read	456567	disk_rw_sectors
1786260600000	host010	disk	sde_svctm	21.49	disk_latency_ms
1786260900000	host005	disk	sdc_await	36.24	disk_latency_ms
1786261200000	host003	disk	sda_rqm	115.56	disk_rqm_per_sec
1786261500000	host011	disk	sdb_write	162749	disk_rw_sectors
1786261800000	host005	disk	sda_svctm	19.12	disk_latency_ms
1786262100000	host005	disk	sdb_read	170526	disk_rw_sectors
1786262400000	host012	disk	sda_util	24.20	disk_util_percent
1786262700000	host015	disk	sdd_avgrq	205.90	disk_other_metric
1786263000000	host014	disk	sde_write	312774	disk_rw_sectors
1786263300000	host020	disk	sdb_avgrq	615.09	disk_other_metric
1786263600000	host020	disk	sdd_avgrq	7.22	disk_other_metric
1786263900000	host018	disk	sdc_await	16.09	disk_latency_ms
1786264200000	host010	disk	sdb_util	36.23	disk_util_percent
1786264500000	host012	disk	sdc_write	39052	disk_rw_sectors
1786264800000	host016	disk	sdd_rqm	256.77	disk_rqm_per_sec
1786265100000	host007	disk	sdc_rqm	26.79	disk_rqm_per_sec
1786265400000	host003	disk	sdb_rqm	331.09	disk_rqm_per_sec
1786265700000	host015	disk	sdd_write	199318	disk_rw_sectors
1786266000000	host013	disk	sde_write	358034	disk_rw_sectors
1786266300000	host006	disk	sdc_await	36.82	disk_latency_ms
1786266600000	host015	disk	sdd_write	377391	disk_rw_sectors
1786266900000	host006	disk	sda_write	496539	disk_rw_sectors
1786267200000	host007	disk	sdd_avgrq	918.12	disk_other_metric
1786267500000	host015	disk	sdc_avgrq	564.28	disk_other_metric
1786267800000	host020	disk	sde_rqm	213.04	disk_rqm_per_sec
1786268100000	host013	disk	sda_rqm	398.47	disk_rqm_per_sec
1786268400000	host019	disk	sdc_read	17503	disk_rw_sectors
1786268700000	host020	disk	sda_rqm	151.18	disk_rqm_per_sec
1786269000000	host017	disk	sdc_util	39.63	disk_util_percent
1786269300000	host001	disk	sdd_util	20.79	disk_util_percent
1786269600000	host005	disk	sdb_util	30.95	disk_util_percent
1786269900000	host015	disk	sdc_write	348375	disk_rw_sectors
1786270200000	host016	disk	sdc_svctm	17.93	disk_latency_ms
1786270500000	host012	disk	sdc_avgrq	91.37	disk_other_metric
1786270800000	host014	disk	sdd_rqm	393.45	disk_rqm_per_sec
1786271100000	host020	disk	sdb_rqm	299.74	disk_rqm_per_sec
1786271400000	host016	disk	sdb_read	481536	disk_rw_sectors
1786271700000	host014	disk	sdd_avgrq	915.29	disk_other_metric
1786272000000	host012	disk	sdb_read	7591	disk_rw_sectors
1786272300000	host010	disk	sdc_await	37.59	disk_latency_ms
1786272600000	host008	disk	sdc_avgrq	418.47	disk_other_metric
1786272900000	host019	disk	sde_avgrq	254.94	disk_other_metric
1786273200000	host016	disk	sdd_write	361059	disk_rw_sectors
1786273500000	host008	disk	sde_svctm	22.08	disk_latency_ms
1786273800000	host018	disk	sdd_rqm	372.10	disk_rqm_per_sec
1786274100000	host011	disk	sdd_read	262759	disk_rw_sectors
1786274400000	host019	disk	sdb_rqm	329.59	disk_rqm_per_sec
1786274700000	host013	disk	sdc_util	34.48	disk_util_percent
1786275000000	host003	disk	sdc_write	231998	disk_rw_sectors
1786275300000	host018	disk	sde_avgrq	740.15	disk_other_metric
1786275600000	host015	disk	sda_read	311120	disk_rw_sectors
1786275900000	host017	disk	sde_svctm	25.17	disk_latency_ms
1786276200000	host015	disk	sdc_avgrq	245.51	disk_other_metric
1786276500000	host009	disk	sdc_await	2.27	disk_latency_ms
1786276800000	host013	disk	sdc_svctm	16.01	disk_latency_ms
1786277100000	host007	disk	sdc_svctm	2.12	disk_latency_ms
1786277400000	host006	disk	sda_await	2.98	disk_latency_ms
1786277700000	host008	disk	sdc_rqm	255.75	disk_rqm_per_sec
1786278000000	host019	disk	sde_await	14.09	disk_latency_ms
1786278300000	host020	disk	sda_write	139050	disk_rw_sectors
1786278600000	host008	disk	sde_avgrq	774.53	disk_other_metric
1786278900000	host008	disk	sdc_await	12.63	disk_latency_ms
1786279200000	host013	disk	sdb_await	8.92	disk_latency_ms
1786279500000	host004	disk	sdb_write	430046	disk_rw_sectors
1786279800000	host004	disk	sdc_await	19.50	disk_latency_ms
1786280100000	host008	disk	sdc_svctm	22.65	disk_latency_ms
1786280400000	host001	disk	sdd_svctm	27.34	disk_latency_ms
1786280700000	host007	disk	sdb_await	43.40	disk_latency_ms
1786281000000	host014	disk	sdd_avgrq	381.76	disk_other_metric
1786281300000	host001	disk	sde_avgrq	587.41	disk_other_metric
1786281600000	host002	disk	sdd_write	250053	disk_rw_sectors
1786281900000	host013	disk	sdb_avgrq	441.30	disk_other_metric
1786282200000	host015	disk	sdc_util	73.47	disk_util_percent
1786282500000	host019	disk	sdc_read	344495	disk_rw_sectors
1786282800000	host003	disk	sdc_util	8.11	disk_util_percent
1786283100000	host006	disk	sdc_read	425978	disk_rw_sectors
1786283400000	host011	disk	sdc_rqm	492.51	disk_rqm_per_sec
1786283700000	host008	disk	sda_util	69.88	disk_util_percent
1786284000000	host012	disk	sdb_util	71.02	disk_util_percent
1786284300000	host003	disk	sdc_rqm	21.20	disk_rqm_per_sec
1786284600000	host010	disk	sdc_read	164550	disk_rw_sectors
1786284900000	host017	disk	sde_write	112647	disk_rw_sectors
1786285200000	host007	disk	sdd_await	6.64	disk_latency_ms
1786285500000	host018	disk	sdb_util	71.46	disk_util_percent
1786285800000	host013	disk	sda_rqm	50.21	disk_rqm_per_sec
1786286100000	host008	disk	sdc_svctm	15.76	disk_latency_ms
1786286400000	host001	disk	sdb_rqm	83.68	disk_rqm_per_sec
1786286700000	host011	disk	sda_svctm	9.73	disk_latency_ms
1786287000000	host017	disk	sda_rqm	52.96	disk_rqm_per_sec
1786287300000	host001	disk	sde_rqm	92.18	disk_rqm_per_sec
1786287600000	host010	disk	sdc_await	42.82	disk_latency_ms
1786287900000	host004	disk	sde_svctm	4.72	disk_latency_ms
1786288200000	host012	disk	sdd_rqm	192.38	disk_rqm_per_sec
1786288500000	host003	disk	sdd_avgrq	607.59	disk_other_metric
1786288800000	host019	disk	sdc_read	99453	disk_rw_sectors
1786289100000	host013	disk	sdd_await	1.91	disk_latency_ms
1786289400000	host012	disk	sdb_await	6.13	disk_latency_ms
1786289700000	host004	disk	sde_write	436896	disk_rw_sectors
1786290000000	host019	disk	sdb_util	53.23	disk_util_percent
1786290300000	host003	disk	sdc_svctm	21.71	disk_latency_ms
